scode,id,speaker,text,wc,analytic,clout,authentic,tone,wps,sixltr,dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,allpunc,period,comma,colon,semic,qmark,exclam,dash,quote,apostro,parenth,otherp,zarticle,zprep,zposemo,zsixltr,zswear,presidentiality,self,zself,znegemo,zmotion,zdiscrep,other,zother,honesty,zhonesty,zppron,zverb,zauxverb,zanx,znegate,zcertain,zcogproc,fem2,zfem2,wc_z,analytic_z,clout_z,authentic_z,tone_z,wps_z,sixltr_z,dic_z,function_z,pronoun_z,ppron_z,i_z,we_z,you_z,shehe_z,they_z,ipron_z,article_z,prep_z,auxverb_z,adverb_z,conj_z,negate_z,verb_z,adj_z,compare_z,interrog_z,number_z,quant_z,affect_z,posemo_z,negemo_z,anx_z,anger_z,sad_z,social_z,family_z,friend_z,female_z,male_z,cogproc_z,insight_z,cause_z,discrep_z,tentat_z,certain_z,differ_z,percept_z,see_z,hear_z,feel_z,bio_z,body_z,health_z,sexual_z,ingest_z,drives_z,affiliation_z,achieve_z,power_z,reward_z,risk_z,focuspast_z,focuspresent_z,focusfuture_z,relativ_z,motion_z,space_z,time_z,work_z,leisure_z,home_z,money_z,relig_z,death_z,informal_z,swear_z,netspeak_z,assent_z,nonflu_z,filler_z,allpunc_z,period_z,comma_z,colon_z,semic_z,qmark_z,exclam_z,dash_z,quote_z,apostro_z,parenth_z,otherp_z
Lane,24,Lane, Put your foot back in. ,5,52.709999,99,99,25.77,5,0,100,60,20,20,0,0,20,0,0,0,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,60,20,40,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,-.49198288,1.0439168,-.34840634,-.60931259,-.19229415,-.59807914,0,-.54825228,-.28397277,1.6062098,-.27290502,20,.42953777,-1.7138565,-.81494027,.33651686,.023949632,-.74153131,-.10817815,-.35930678,-.24228893,-.64449292,-2.0193043,-.5438031,-.3684276,.21194099,1.0388346,1.2397016,-.39846048,-.089314252,-.60931259,.66705954,.54982984,-.0098905712,.33651686,-.54825228,-.25611472,1.6213611,-.37709263,-.17261264,-.45313531,-.49198288,1.0439168,-.74153131,2.0404644,-.42908716,-.35930678,.023949632,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,.18965553,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,1.9952977,2.1880946,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,-.95207703,-.32737204,2.3501961,1.6062098,2.6501269,1.9261318,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,-.85966748,-.0028962081,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
Lane,126,Lane, Let's go. ,2,1.92,99,99,25.77,2,0,100,50,50,50,0,50,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,50,0,0,-.49198288,-.75291371,-.34840634,-.60931259,-.19229415,-2.3949096,0,-.54825228,-.28397277,4.7622337,-.27290502,0,-.83109432,-6.1305127,-2.9150641,2.429234,4.5557384,-.74153131,-.10817815,-.35930678,-.24228893,-.64449292,4.6052017,1.240191,-.67696947,-1.037671,1.0388346,1.2397016,-.39846048,-.95867467,-.60931259,.66705954,.1381876,1.7013131,2.429234,-.54825228,8.9454727,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,-.74153131,-.53872043,-.42908716,-.35930678,4.5557384,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,1.8371012,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,2.563406,7.386343,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,5.2742972,-.32737204,1.8279229,4.7622337,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,2.0778384,1.2800944,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,4.1350198,,-.11821821
Lane,271,Lane, Affirm. ,1,93.260002,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,-.49198288,-.75291371,-.34840634,-.60931259,-.19229415,-2.3949096,0,-.54825228,-.28397277,-.49780616,-.27290502,0,-.83109432,-.87047267,-.41391051,-1.0586278,-1.1089975,-.74153131,-.10817815,-.35930678,-.24228893,-.64449292,-4.5473962,-1.2246238,-.77981675,1.2096131,-.33197477,-1.0285169,-.39846048,-1.2484615,-.60931259,-4.7466059,-1.9200236,-1.1506931,-1.0586278,-.54825228,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,-.74153131,-.53872043,-.42908716,-.35930678,-1.1089975,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,-.90864164,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,-.95207703,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,2.0778384,3.418412,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
Lane,235,Lane, your getting in the squad. ,5,99,99,43.369999,25.77,5,20,100,60,20,20,0,0,20,0,0,0,20,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,20,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,1.9351346,1.0439168,-.34840634,.88961524,-.19229415,3.3279662,0,-.54825228,-.28397277,-.49780616,-.27290502,20,.42953777,.3901594,.18552113,.33651686,.023949632,-.74153131,-.10817815,-.35930678,-.24228893,-.64449292,-2.0193043,-.5438031,-.3684276,1.3508372,1.0388346,-.047859576,-.39846048,-.089314252,.88961524,.66705954,.54982984,-.0098905712,.33651686,-.54825228,-.25611472,1.6213611,-.37709263,-.17261264,-.45313531,1.9351346,1.0439168,-.74153131,-.53872043,-.42908716,-.35930678,.023949632,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,1.2879527,-.13333647,5.8803511,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,1.9167733,2.7593586,-.17049116,-.41073379,1.9720263,-.15761362,-.33332887,-.95207703,-.32737204,.26110351,-.49780616,.99887723,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,-.85966748,-.0028962081,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
Lane,107,Lane, Can you spell it? ,4,1,99,1,25.77,4,0,75,75,50,25,0,0,25,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,-.49198288,-.75291371,-.34840634,-.60931259,-.19229415,-2.3949096,0,-.54825228,-.28397277,-.49780616,-.27290502,50,2.3204858,2.2811074,1.0846685,.68530303,-1.1089975,1.38106,-.10817815,-.35930678,-.24228893,-.64449292,-.68087399,-.18336087,-.47127488,-1.0603062,1.0388346,-1.0285169,-.39846048,-.37910107,-.60931259,-.68635684,1.1672932,1.7013131,.68530303,-.54825228,-.25611472,2.1551585,-.37709263,-.17261264,1.8136986,-.49198288,-.75291371,1.38106,-.53872043,-.42908716,-.35930678,-1.1089975,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,.46422982,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,.60451657,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,-.67607337,-.85822326,-.62337428,,,1.7943608,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
Lane,124,Lane, Let's go. Let's go. ,4,1.92,99,99,25.77,2,0,100,50,50,50,0,50,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,50,0,0,-.49198288,-.75291371,-.34840634,-.60931259,-.19229415,-2.3949096,0,-.54825228,-.28397277,4.7622337,-.27290502,0,-.83109432,-6.1305127,-2.9150641,2.429234,4.5557384,-.74153131,-.10817815,-.35930678,-.24228893,-.64449292,4.6052017,1.240191,-.47127488,-1.037671,1.0388346,1.2397016,-.39846048,-.95867467,-.60931259,.66705954,.1381876,1.7013131,2.429234,-.54825228,8.9454727,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,-.74153131,-.53872043,-.42908716,-.35930678,4.5557384,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,1.8371012,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,2.563406,7.386343,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,5.2742972,-.32737204,1.8279229,4.7622337,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,2.0778384,1.2800944,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,4.1350198,,-.11821821
Lane,72,Lane, Are you good? You got ID?â ,6,1,99,23.51,99,3,0,100,66.669998,50,50,16.67,0,33.330002,0,0,0,0,0,33.330002,0,0,0,50,0,0,0,0,0,16.67,16.67,0,0,0,0,33.330002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.330002,0,0,0,33.330002,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,33.330002,0,0,16.67,0,0,0,-.49198288,-.75291371,.59307289,-.60931259,-.19229415,-1.4534304,16.67,1.0848293,-.28397277,-.49780616,-.27290502,33.330002,1.2697492,2.8634524,1.3615742,2.429234,1.7233703,2.0883076,-.10817815,-.35930678,-.24228893,-.64449292,4.6026726,1.2395098,-.26558033,-1.0603062,1.0388346,-.50752097,1.9235005,-.66888785,-.60931259,.66705954,.82439512,1.7013131,2.429234,1.0848293,-.25611472,3.0444653,-.37709263,-.17261264,-.45313531,-.49198288,-.75291371,2.0883076,-.53872043,-.42908716,-.35930678,1.7233703,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,.48528057,.59307289,-.28397277,-.10817815,-.2038914,-.13232417,.92167068,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,1.4854695,-.32529783,-.17049116,-.41073379,3.5591516,-.15761362,2.2536967,.085859597,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,.24189726,-.85822326,-.62337428,,,2.520961,-.26772723,-.13967535,3.8458128,-.54566288,,-.11821821
Lane,305,Lane, He's got to be on something. ,6,18.82,95.199997,1,25.77,6,16.67,100,83.330002,33.330002,16.67,0,0,0,16.67,0,16.67,0,33.330002,33.330002,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,16.67,33.330002,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,33.330002,16.67,0,0,0,0,0,0,0,16.67,0,0,-.49198288,2.2415047,-.34840634,.6400438,-.19229415,1.848865,0,-.54825228,-.28397277,-.49780616,-.27290502,33.34,1.2703794,1.231001,.58534205,.10422526,1.7233703,2.0883076,-.10817815,-.35930678,-.24228893,.80112237,3.723279,1.0026872,-.26558033,-.62187171,.93252683,-1.0285169,-.39846048,.20047256,.6400438,.66705954,1.5101912,.75045437,.10422526,-.54825228,-.25611472,-.5138284,1.7122613,-.17261264,1.0583895,-.49198288,2.2415047,2.0883076,-.53872043,-.42908716,-.35930678,1.7233703,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,.0067890501,-.13333647,-.20259151,-.11498597,.94372106,.80112237,-.21876192,-.15113927,-.27290502,3.5273564,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,.40817937,-.32529783,-.17049116,-.41073379,1.5755428,-.15761362,2.2536967,1.1231737,-.32737204,.08718656,-.49780616,.72394413,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,-.37020549,-.14530817,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,1.0148766,,-.11821821
Lane,414,Lane," Should i stilt be touching him, or is that going to, electric go. ",13,3.6199999,22.08,17.459999,25.77,13,15.38,84.620003,61.540001,23.08,15.38,7.6900001,0,0,7.6900001,0,7.6900001,0,7.6900001,23.08,0,7.6900001,0,38.459999,0,0,0,0,0,0,0,0,0,0,0,7.6900001,0,0,0,7.6900001,15.38,0,0,7.6900001,7.6900001,0,7.6900001,7.6900001,0,0,7.6900001,0,0,0,0,0,0,0,0,0,0,0,0,23.08,7.6900001,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,7.6900001,15.38,0,0,0,0,0,0,0,0,0,-.49198288,-.062032353,-.34840634,.54336292,-.19229415,-.5513528,7.6900001,.20510091,-.28397277,1.120182,1.8187183,15.38,.13833177,1.3259417,.63048643,.014238424,1.0696598,1.218045,-.10817815,-.35930678,-.24228893,.68925411,1.9974507,.53791785,.45435065,-.99584496,-1.1130563,-.64754879,-.39846048,2.2289803,.54336292,-.16556208,.61322278,.165793,.014238424,.20510091,-.25611472,-.5138284,.58674252,-.17261264,.2441428,-.49198288,-.062032353,1.218045,-.53872043,.91425085,-.35930678,1.0696598,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,-.48634636,-.13333647,-.20259151,-.11498597,.12911366,.68925411,-.21876192,-.15113927,1.8187183,1.4555577,-.24228893,.69696474,.65993649,-.209484,-.14925112,1.6472865,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,.48497018,1.2097993,.019813325,1.120182,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,-.74657351,-.52935004,.56456804,,,-.38631219,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
Lane,38,Lane, 320 were taking one out. Step out and face away. ,10,98.580002,50,99,25.77,5,0,90,50,0,0,0,0,0,0,0,0,0,30,10,0,10,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,10,0,10,0,0,40,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,-.49198288,1.9423321,-.34840634,-.60931259,-.19229415,.30033618,0,-.54825228,-.28397277,.55420178,-.27290502,0,-.83109432,-1.9224806,-.91414118,-1.0586278,.023949632,.10750521,-.10817815,-.35930678,-.24228893,-.64449292,-2.5654125,-.69087124,.1458088,1.3405038,-.33197477,1.2397016,-.39846048,-.089314252,-.60931259,.12569298,.1381876,-1.1506931,-1.0586278,-.54825228,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,-.49198288,1.9423321,.10750521,-.53872043,1.3177763,-.35930678,.023949632,-.23617151,-.22966173,-.26036239,2.17801,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,-.90864164,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,.8025654,.92011935,-.090342402,-.15290184,-.13425042,-.023124626,-.32529783,-.17049116,-.41073379,.78138489,-.15761362,1.218576,-.95207703,-.32737204,1.3056498,.55420178,1.8245021,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,-.85966748,-.0028962081,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
Lane,20,Lane, Keep your fucking hands on the wheel. ,7,99,92.330002,13.15,1,7,14.29,85.709999,42.860001,14.29,14.29,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,28.57,14.29,0,14.29,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,1.2421926,.53092176,-.34840634,.46167135,6.8006015,8.6869812,0,-.54825228,2.1739578,-.49780616,-.27290502,14.29,.069627307,-2.4276817,-1.1543648,-.061796974,-.29950678,-.74153131,-.10817815,-.35930678,-.24228893,-.64449292,-.28314403,-.076251313,-.16273305,1.3508372,.85223669,-.74730408,-1.1838623,.49025938,.46167135,-.10655332,-.15572493,-.33558968,-.061796974,-.54825228,-.25611472,1.0117645,-.37709263,-.17261264,-.45313531,1.2421926,.53092176,-.74153131,-.53872043,-.42908716,-.35930678,-.29950678,1.4778521,-.22966173,-.26036239,-.20222452,-.21050604,.35477698,-.34840634,2.1739578,-.10817815,5.7793431,-.13232417,-.12390832,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,1.4987665,-.209484,-.14925112,3.2541797,3.0174692,1.4640808,-.090342402,8.0634775,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,-.062328119,-.32737204,-.037114453,-.49780616,.52744538,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,.25918442,6.8006015,-.14260407,-.31381112,-.16652474,,-1.069332,-.24709208,-.62337428,,,-.38631219,-.26772723,-.13967535,-.28805181,-.54566288,,-.11821821
Lane,443,Lane," 0h. Thatâs ne,     that's good. ",6,1.92,50,1,99,3,0,50,33.330002,33.330002,0,0,0,0,0,0,33.330002,0,0,16.67,0,0,0,16.67,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.330002,33.330002,16.67,0,0,0,0,0,16.67,16.67,0,0,-.49198288,-.75291371,.59307289,-.60931259,-.19229415,-1.4534304,0,-.54825228,-.28397277,-.49780616,-.27290502,33.330002,1.2697492,1.2303708,.58504236,-1.0586278,-.16468607,.67381257,-.10817815,-.35930678,-.24228893,-.64449292,-2.1877408,-.58916342,-.26558033,-1.037671,-.33197477,-1.0285169,1.9235005,-.66888785,-.60931259,-2.0397732,-.54801995,.75045437,-1.0586278,-.54825228,-.25611472,-.5138284,-.37709263,-.17261264,2.5690079,-.49198288,-.75291371,.67381257,-.53872043,-.42908716,-.35930678,-.16468607,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,.48528057,.59307289,-.28397277,-.10817815,-.2038914,-.13232417,-.90864164,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,.40817937,-.32529783,-.17049116,-.41073379,1.5755428,-.15761362,-.33332887,.085859597,-.32737204,-.78344274,-.49780616,-.65237254,-.30837625,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,1.4657358,.56717938,.66420686,,,-.38631219,-.26772723,-.13967535,3.8458128,1.0148766,,-.11821821
Lane,179,Lane," I'll roll the windows down,  okay? ",6,93.260002,4.8000002,99,99,6,16.67,100,50,16.67,16.67,16.67,0,0,0,0,0,16.67,16.67,16.67,0,0,0,16.67,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,16.67,33.330002,16.67,16.67,0,0,0,16.67,0,0,0,16.67,0,0,16.67,0,0,50,0,16.67,0,0,16.67,0,0,0,16.67,0,0,1.5310197,.7447446,.59307289,.6400438,-.19229415,3.3165867,16.67,1.0848293,-.28397277,1.2558911,-.27290502,0,-.83109432,-.99108833,-.47126338,.10422526,-.16468607,.67381257,-.10817815,-.35930678,-.24228893,-.64449292,-1.0248878,-.27600455,-.26558033,1.2096131,-1.5964764,1.2397016,1.9235005,.20047256,.6400438,.66705954,.1381876,-.19983417,.10422526,1.0848293,-.25611472,-.5138284,-.37709263,-.17261264,-.45313531,1.5310197,.7447446,.67381257,-.53872043,-.42908716,-.35930678,-.16468607,-.23617151,-.22966173,-.26036239,-.20222452,-.21050604,.48528057,.59307289,-.28397277,-.10817815,-.2038914,-.13232417,-.90864164,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,.40817937,-.32529783,-.17049116,1.4942842,-.40925664,-.15761362,-.33332887,-.95207703,3.0048316,.95729369,1.2558911,.72394413,-.30837625,-.12430152,-.079358719,10.918684,-.090578616,-.080620341,-.10565373,.36576894,-.19229415,-.14260407,.44993344,-.16652474,,.24189726,-.85822326,.66420686,,,1.0677605,-.26772723,-.13967535,-.28805181,1.0148766,,-.11821821
Lane,115,Lane, What's your last name? ,4,1,99,74.760002,25.77,4,0,100,50,50,25,0,0,25,0,0,25,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,25,0,0,0,25,0,0,-.49198288,-.75291371,-.34840634,-.60931259,-.19229415,-2.3949096,0,-.54825228,-.28397277,-.49780616,-.27290502,50,2.3204858,2.2811074,1.0846685,.68530303,.30718642,1.38106,-.10817815,-.35930678,-.24228893,-.64449292,.7353099,.19802058,-.47127488,-1.0603062,1.0388346,.6786648,-.39846048,-.37910107,-.60931259,.66705954,.1381876,1.7013131,.68530303,-.54825228,-.25611472,2.1551585,-.37709263,-.17261264,1.8136986,-.49198288,-.75291371,1.38106,-.53872043,-.42908716,-.35930678,.30718642,-.23617151,-.22966173,2.8672483,-.20222452,-.21050604,-.42879289,-.34840634,-.28397277,-.10817815,-.2038914,-.13232417,1.8371012,-.13333647,-.20259151,-.11498597,-.56847328,-.64449292,-.21876192,-.15113927,-.27290502,-.31862181,-.24228893,-.42697161,-.31742761,-.209484,-.14925112,-.22498767,-.39016688,-.34785593,-.090342402,-.15290184,-.13425042,-.66975731,-.32529783,-.17049116,-.41073379,-.40925664,-.15761362,-.33332887,.60451657,-.32737204,.5222401,-.49780616,-.65237254,2.4847589,-.12430152,-.079358719,-.13107426,-.090578616,-.080620341,-.10565373,-.38077044,-.19229415,-.14260407,-.31381112,-.16652474,,.24189726,-.85822326,-.62337428,,,1.7943608,-.26772723,-.13967535,-.28805181,1.7946783,,-.11821821
